Unnamed: 0,sector,name of course,module_name,Video Title,video_link_to_embed,BASIC_ADVANCED
15289,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 24: Annealing and Grain Growth,Dislocation interaction leading to strain hardening II,https://www.youtube.com/watch?v=ur_kxXZEPf0,BASIC
15290,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 25: Creep,Solid solution hardening,https://www.youtube.com/watch?v=14WeQp_UfNo,BASIC
15291,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 25: Creep,Grain size hardening,https://www.youtube.com/watch?v=ROBwsEBrdik,BASIC
15292,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 25: Creep,Age hardening I: Introduction,https://www.youtube.com/watch?v=X_qpURDNikc,BASIC
15293,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 26: Composites,Age hardening II: Microstructure and mechanisms,https://www.youtube.com/watch?v=nctRTbsMP4M,BASIC
15294,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 26: Composites,Metastable precipitates,https://www.youtube.com/watch?v=v7mibWvkKtU,BASIC
15295,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 26: Composites,Annealing of cold-worked metals,https://www.youtube.com/watch?v=JuFmWi-b9SU,BASIC
15296,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Recovery,https://www.youtube.com/watch?v=7onbpnrryyA,BASIC
15297,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Recrystallisation,https://www.youtube.com/watch?v=dbWQbxxFSq0,BASIC
15298,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Grain growth,https://www.youtube.com/watch?v=sKJUkFRVKA8,BASIC
15299,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,True stress and True Strain,https://www.youtube.com/watch?v=PjAGu80B7Qs,BASIC
15300,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Creep: Introduction,https://www.youtube.com/watch?v=zH05sDLKMoU,BASIC
15301,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Effect of Stress and Temperature on Creep,https://www.youtube.com/watch?v=zLNA2u0yw64,BASIC
15302,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Creep Mechanisms,https://www.youtube.com/watch?v=ySYX444zI8I,BASIC
15303,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Composites,https://www.youtube.com/watch?v=wrnuljdwpjo,BASIC
15304,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 27: Fracture Mechanics,Isostrain Modulus,https://www.youtube.com/watch?v=fCLrbewK4gs,BASIC
15305,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Isostress Modulus,https://www.youtube.com/watch?v=dj8r0M5LsnQ,BASIC
15306,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Fracture,https://www.youtube.com/watch?v=QjI3E4haOp4,BASIC
15307,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Ductile and Brittle Fracture,https://www.youtube.com/watch?v=LRKzOui_kS8,BASIC
15308,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Role of Crack Size,https://www.youtube.com/watch?v=ZggXEUVzuIk,BASIC
15309,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Griffith's Criterion,https://www.youtube.com/watch?v=H5yo2dvaalU,BASIC
15310,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Stress Concentration,https://www.youtube.com/watch?v=0xTZDj7FbRw,BASIC
15311,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Ductile to Brittle Transition,https://www.youtube.com/watch?v=FxQiS8buoDo,BASIC
15312,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Enhancing Fracture Resistance,https://www.youtube.com/watch?v=5waFYGj9Dko,BASIC
15313,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Toughening of Glass: Tempering,https://www.youtube.com/watch?v=auHQR2X96oA,BASIC
15314,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Toughening of Glass: Ion-Exchange,https://www.youtube.com/watch?v=jbUa8NYNO3k,BASIC
15315,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Fatigue,https://www.youtube.com/watch?v=OlexdbPETPw,BASIC
15316,"Rubber, Chemical and Petrochemical",Introduction to Materials Science and Engineering,Module 28: Fatigue,Sub-critical Crack Growth,https://www.youtube.com/watch?v=4WN9GeqH_-o,BASIC
15317,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 1: Introduction to Separation Processes,KETF10 Separation Processes in 5 minutes,https://www.youtube.com/watch?v=tw7XfNI77qs,ADVANCED
15318,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 1: Introduction to Separation Processes,Introduction to KETF10 Separation Processes,https://www.youtube.com/watch?v=l28MuNCzowQ,ADVANCED
15319,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 1: Introduction to Separation Processes,Separation 1: What processes do you know?,https://www.youtube.com/watch?v=eb-LGCQ1zjI,ADVANCED
15320,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 1: Introduction to Separation Processes,Separation 2: Categorising sep methods,https://www.youtube.com/watch?v=cGjBWn40NfY,ADVANCED
15321,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 2: Evaporation Fundamentals,Separation 3: Choosing method (and CT1),https://www.youtube.com/watch?v=9Fs4dsDQmu8,ADVANCED
15322,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 2: Evaporation Fundamentals,Evaporation: Design principle,https://www.youtube.com/watch?v=WVV0ucfpwG4,ADVANCED
15323,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 2: Evaporation Fundamentals,Evaporation: Heat transfer coefficient,https://www.youtube.com/watch?v=rsfQ9fCTYQY,ADVANCED
15324,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 2: Evaporation Fundamentals,Evaporation: Drinking water from sea water,https://www.youtube.com/watch?v=3jCvflXx3aA,ADVANCED
15325,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 2: Evaporation Fundamentals,Evaporation: Mass and energy balances,https://www.youtube.com/watch?v=7dcSoqoGiBY,ADVANCED
15326,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,"Evaporation: Example single unit, no BPE (DRAFT video)",https://www.youtube.com/watch?v=VT1U091rPcE,ADVANCED
15327,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: Improving steam economy (DRAFT video),https://www.youtube.com/watch?v=U7NC55AWRRA,ADVANCED
15328,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: Choosing equipment (DRAFT video),https://www.youtube.com/watch?v=IckwWATj9J4,ADVANCED
15329,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: Example with BPE (DRAFT video),https://www.youtube.com/watch?v=8ZXbyEw_0-k,ADVANCED
15330,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: How increase V? (DRAFT video),https://www.youtube.com/watch?v=fch9cN3CjYk,ADVANCED
15331,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: Steam compression (DRAFT video),https://www.youtube.com/watch?v=G2391zcGUPk,ADVANCED
15332,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: Multieffect basics (DRAFT video),https://www.youtube.com/watch?v=fXeAlgb35wc,ADVANCED
15333,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 3: Evaporation Applications & Design,Evaporation: Multieffect feed patterns (DRAFT video),https://www.youtube.com/watch?v=Gx_H987WpvY,ADVANCED
15334,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 4: Simulating Evaporation,Evaporation: Multieffect and BPE (DRAFT video),https://www.youtube.com/watch?v=xJlDIbGn65s,ADVANCED
15335,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 4: Simulating Evaporation,Introduction to compulsory task on evaporation,https://www.youtube.com/watch?v=gzgdgCJxFwE,ADVANCED
15336,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 4: Simulating Evaporation,Simulating Single Effect Evaporation: 1 Preparation,https://www.youtube.com/watch?v=NpXHwoIo0vU,ADVANCED
15337,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 4: Simulating Evaporation,Simulating single effect evaporator: 2A Using H_steam,https://www.youtube.com/watch?v=3IsnZ9AmcIY,ADVANCED
15338,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 4: Simulating Evaporation,Simulating single effect evaporator: 2B Using TS_from_PS,https://www.youtube.com/watch?v=FwYktgYivXQ,ADVANCED
15339,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 5: Distillation Principles,Simulating single effect evaporator. 2C Using hL_gelatine,https://www.youtube.com/watch?v=Uo1E9zo3nMs,ADVANCED
15340,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 5: Distillation Principles,Using root from scipy.optimize,https://www.youtube.com/watch?v=KuH-6QhSJD8,ADVANCED
15341,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 5: Distillation Principles,Changing sample code to something else,https://www.youtube.com/watch?v=ldIjWT63Dt8,ADVANCED
15342,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 5: Distillation Principles,Distillation: Intro & overview,https://www.youtube.com/watch?v=qF31ODkiPyc,ADVANCED
15343,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 5: Distillation Principles,Distillation: Phase equilbria,https://www.youtube.com/watch?v=lz-RWsMYx48,ADVANCED
15344,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 6: Distillation Analysis & Design,"Distillation: Interpreting T-x,y & H-x,y diagrams",https://www.youtube.com/watch?v=kYqLgoMP66M,ADVANCED
15345,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 6: Distillation Analysis & Design,Distillation: Overall design,https://www.youtube.com/watch?v=f2Te_n0Z5IA,ADVANCED
15346,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 6: Distillation Analysis & Design,Distillation: Deriving McCabe-Thiele using MB & EB,https://www.youtube.com/watch?v=9gZeftUNejk,ADVANCED
15347,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 6: Distillation Analysis & Design,Distillation: Exam task (Ethanol),https://www.youtube.com/watch?v=7f9LIk9qt48,ADVANCED
15348,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 6: Distillation Analysis & Design,Distillation: Flux units & tray efficiency,https://www.youtube.com/watch?v=HOGREUb49bA,ADVANCED
15349,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 7: Distillation Applications,"Distillation: Rmin, Nmin, CAPEX and OPEX",https://www.youtube.com/watch?v=EE_-tynzix4,ADVANCED
15350,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 7: Distillation Applications,Distillation: McCabe-Thiele Matlab Demo,https://www.youtube.com/watch?v=iuyXSc3Hb-Q,ADVANCED
15351,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 7: Distillation Applications,Intro to distillation lab assignment,https://www.youtube.com/watch?v=sW3Lim-VG7Q,ADVANCED
15352,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 8: Flow in Porous Media & Filtration,"mol%, weight% and dilution",https://www.youtube.com/watch?v=-nOzxavCtxY,ADVANCED
15353,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 8: Flow in Porous Media & Filtration,Distillation: Spot-What's Wrong,https://www.youtube.com/watch?v=w5pKBpKRA5Q,ADVANCED
15354,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 8: Flow in Porous Media & Filtration,Flow in pipes versus porous media: Draft version,https://www.youtube.com/watch?v=fwL-OzkcGIQ,ADVANCED
15355,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 8: Flow in Porous Media & Filtration,Porous media: Example (DRAFT video),https://www.youtube.com/watch?v=IPYuCp6lfOM,ADVANCED
15356,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 9: Cake Filtration,Porous media: Shifting perspective to Kozeny Carman (DRAFT version),https://www.youtube.com/watch?v=f-kJ_qU5arA,ADVANCED
15357,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 9: Cake Filtration,Where text books go wrong about porous media,https://www.youtube.com/watch?v=s4Buq-PwR9w,ADVANCED
15358,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 9: Cake Filtration,Cake filtration (DRAFT version),https://www.youtube.com/watch?v=-7FIZm_TNJY,ADVANCED
15359,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,Cake Filtration: Example (DRAFT video),https://www.youtube.com/watch?v=7OUb0_5Fi8E,ADVANCED
15360,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,Equation fitting in Excel,https://www.youtube.com/watch?v=nJL488i8nCg,ADVANCED
15361,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,Linear Regression in Matlab,https://www.youtube.com/watch?v=_ZiJST3P2PI,ADVANCED
15362,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,Filtration: Compressibility and Filter aids (DRAFT video),https://www.youtube.com/watch?v=ltX1sJFwNoM,ADVANCED
15363,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,Filtration cycle & Washing (DRAFT video),https://www.youtube.com/watch?v=UejZKivliG8,ADVANCED
15364,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,Intro to membrane filtration (DRAFT video),https://www.youtube.com/watch?v=BYGBr_o_KZ4,ADVANCED
15365,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 10: Membrane Filtration,"Membrane filtration: Feed, retentate & permeate (DRAFT video)",https://www.youtube.com/watch?v=Tf2PxjLqdKg,ADVANCED
15366,"Rubber, Chemical and Petrochemical",KETF10 Separation processes,Module 11: Membrane Filtration Applications,3 models for permeate flux (DRAFT video on membrane filtration),https://www.youtube.com/watch?v=ayV0pRIIb6E,ADVANCED
